movieRow,movieId,title
3351,4210,Manhunter (1986)
3352,4211,Reversal of Fortune (1990)
3353,4212,Death on the Nile (1978)
3354,4213,Deepstar Six (1989)
3355,4214,Revenge of the Nerds (1984)
3356,4215,Revenge of the Nerds II: Nerds in Paradise (1987)
3357,4216,Longtime Companion (1990)
3358,4217,4 Little Girls (1997)
3359,4218,River's Edge (1986)
3360,4219,Girls Just Want to Have Fun (1985)
3361,4220,"Longest Yard, The (1974)"
3362,4221,Necessary Roughness (1991)
3363,4222,C.H.U.D. (1984)
3364,4223,Enemy at the Gates (2001)
3365,4224,Exit Wounds (2001)
3366,4225,"Dish, The (2001)"
3367,4226,Memento (2000)
3368,4228,Heartbreakers (2001)
3369,4229,Say It Isn't So (2001)
3370,4231,Someone Like You (2001)
3371,4232,Spy Kids (2001)
3372,4233,Tomcats (2001)
3373,4234,"Tailor of Panama, The (2001)"
3374,4235,Amores Perros (Love's a Bitch) (2000)
3375,4236,Keep the River on Your Right: A Modern Cannibal Tale (2000)
3376,4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)"
3377,4238,Along Came a Spider (2001)
3378,4239,Blow (2001)
3379,4241,Pokémon 3: The Movie (2001)
3380,4246,Bridget Jones's Diary (2001)
3381,4247,Joe Dirt (2001)
3382,4248,Josie and the Pussycats (2001)
3383,4251,Chopper (2000)
3384,4252,"Circle, The (Dayereh) (2000)"
3385,4254,Crocodile Dundee in Los Angeles (2001)
3386,4255,Freddy Got Fingered (2001)
3387,4262,Scarface (1983)
3388,4263,Days of Wine and Roses (1962)
3389,4265,Driven (2001)
3390,4266,"Forsaken, The (2001)"
3391,4267,One Night at McCool's (2001)
3392,4268,Town & Country (2001)
3393,4270,"Mummy Returns, The (2001)"
3394,4271,Eureka (Yurîka) (2000)
3395,4273,Under the Sand (2000)
3396,4274,Cleopatra (1963)
3397,4275,Krull (1983)
3398,4276,Lost in America (1985)
3399,4277,"Lost World, The (1925)"
3400,4278,Triumph of the Will (Triumph des Willens) (1934)
3401,4279,True Believer (1989)
3402,4280,"World According to Garp, The (1982)"
3403,4281,Candy (1968)
3404,4282,Fellini Satyricon (1969)
3405,4284,Frankie and Johnny (1966)
3406,4290,For the Boys (1991)
3407,4291,Nine to Five (a.k.a. 9 to 5) (1980)
3408,4292,Norma Rae (1979)
3409,4293,Summer Rental (1985)
3410,4294,"5,000 Fingers of Dr. T, The (1953)"
3411,4296,Love Story (1970)
3412,4297,Pelle the Conqueror (Pelle erobreren) (1987)
3413,4298,Rififi (Du rififi chez les hommes) (1955)
3414,4299,"Knight's Tale, A (2001)"
3415,4300,Bread and Roses (2000)
3416,4302,"King Is Alive, The (2000)"
3417,4304,Startup.com (2001)
3418,4305,Angel Eyes (2001)
3419,4306,Shrek (2001)
3420,4308,Moulin Rouge (2001)
3421,4310,Pearl Harbor (2001)
3422,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999)
3423,4316,Ice Castles (1978)
3424,4317,Love Potion #9 (1992)
3425,4318,Postcards From the Edge (1990)
3426,4319,Apache (1954)
3427,4321,City Slickers (1991)
3428,4322,Eight Men Out (1988)
3429,4324,"Kentuckian, The (1955)"
3430,4326,Mississippi Burning (1988)
3431,4327,"Magnificent Seven, The (1960)"
3432,4329,Rio Bravo (1959)
3433,4332,Suspect (1987)
3434,4333,Throw Momma from the Train (1987)
3435,4334,Yi Yi (2000)
3436,4337,"Sand Pebbles, The (1966)"
3437,4338,Twelve O'Clock High (1949)
3438,4339,Von Ryan's Express (1965)
3439,4340,"Animal, The (2001)"
3440,4342,Big Eden (2000)
3441,4343,Evolution (2001)
3442,4344,Swordfish (2001)
3443,4345,"Anniversary Party, The (2001)"
3444,4347,Divided We Fall (Musíme si pomáhat) (2000)
3445,4349,Catch-22 (1970)
3446,4350,Forgotten Silver (1996)
3447,4351,Point Break (1991)
3448,4352,Shag (1989)
3449,4353,Uncommon Valor (1983)
3450,4354,Unlawful Entry (1992)
3451,4355,Youngblood (1986)
3452,4356,Gentlemen Prefer Blondes (1953)
3453,4357,How to Marry a Millionaire (1953)
3454,4359,"Seven Year Itch, The (1955)"
3455,4360,There's No Business Like Show Business (1954)
3456,4361,Tootsie (1982)
3457,4366,Atlantis: The Lost Empire (2001)
3458,4367,Lara Croft: Tomb Raider (2001)
3459,4368,Dr. Dolittle 2 (2001)
3460,4369,"Fast and the Furious, The (2001)"
3461,4370,A.I. Artificial Intelligence (2001)
3462,4371,Baby Boy (2001)
3463,4372,Crazy/Beautiful (2001)
3464,4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)"
3465,4378,Sexy Beast (2000)
3466,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
3467,4381,"Closet, The (Placard, Le) (2001)"
3468,4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)"
3469,4384,Lumumba (2000)
3470,4386,Cats & Dogs (2001)
3471,4387,Kiss of the Dragon (2001)
3472,4388,Scary Movie 2 (2001)
3473,4389,Lost and Delirious (2001)
3474,4390,Rape Me (Baise-moi) (2000)
3475,4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)"
3476,4392,Alice (1990)
3477,4394,Beach Blanket Bingo (1965)
3478,4396,"Cannonball Run, The (1981)"
3479,4397,Cannonball Run II (1984)
3480,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)"
3481,4401,Donovan's Reef (1963)
3482,4402,Dr. Goldfoot and the Bikini Machine (1965)
3483,4403,"Fall of the House of Usher, The (House of Usher) (1960)"
3484,4404,Faust (1926)
3485,4405,"Last Laugh, The (Letzte Mann, Der) (1924)"
3486,4406,"Man Who Shot Liberty Valance, The (1962)"
3487,4407,Salvador (1986)
3488,4409,Shadows and Fog (1991)
3489,4410,Something Wild (1986)
3490,4411,Sons of Katie Elder (1965)
3491,4414,X: The Man with the X-Ray Eyes (1963)
3492,4415,Cheech & Chong's Nice Dreams (1981)
3493,4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)"
3494,4420,"Barefoot Contessa, The (1954)"
3495,4422,Cries and Whispers (Viskningar och rop) (1972)
3496,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)"
3497,4426,Kiss Me Deadly (1955)
3498,4427,"Lion in Winter, The (1968)"
3499,4428,"Misfits, The (1961)"
3500,4432,Sweet Smell of Success (1957)
3501,4433,Written on the Wind (1956)
3502,4437,Suspiria (1977)
3503,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
3504,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
3505,4441,Game of Death (1978)
3506,4442,"Last Dragon, The (1985)"
3507,4443,Outland (1981)
3508,4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)"
3509,4445,T-Rex: Back to the Cretaceous (1998)
3510,4446,Final Fantasy: The Spirits Within (2001)
3511,4447,Legally Blonde (2001)
3512,4448,"Score, The (2001)"
3513,4450,Bully (2001)
3514,4451,Jump Tomorrow (2001)
3515,4452,Made (2001)
3516,4453,Michael Jordan to the Max (2000)
3517,4454,More (1998)
3518,4458,Africa: The Serengeti (1994)
3519,4459,Alaska: Spirit of the Wild (1997)
3520,4462,18 Again! (1988)
3521,4464,"Accidental Tourist, The (1988)"
3522,4465,"Accused, The (1988)"
3523,4466,Above the Law (1988)
3524,4467,"Adventures of Baron Munchausen, The (1988)"
3525,4469,Appointment with Death (1988)
3526,4470,Ariel (1988)
3527,4471,Arthur 2: On the Rocks (1988)
3528,4473,Bat*21 (1988)
3529,4474,Beaches (1988)
3530,4475,"Beast of War, The (Beast, The) (1988)"
3531,4477,Big Top Pee-Wee (1988)
3532,4478,Biloxi Blues (1988)
3533,4479,Bird (1988)
3534,4480,"Blob, The (1988)"
3535,4482,"Bright Lights, Big City (1988)"
3536,4483,Caddyshack II (1988)
3537,4486,Clean and Sober (1988)
3538,4487,Cocktail (1988)
3539,4488,Colors (1988)
3540,4489,Coming to America (1988)
3541,4490,"Couch Trip, The (1988)"
3542,4491,Criminal Law (1988)
3543,4492,Critters (1986)
3544,4493,Critters 2: The Main Course (1988)
3545,4495,Crossing Delancey (1988)
3546,4496,D.O.A. (1988)
3547,4498,"Dead Pool, The (1988)"
3548,4499,Dirty Rotten Scoundrels (1988)
3549,4500,Drowning by Numbers (1988)
3550,4501,"Elvira, Mistress of the Dark (1988)"
3551,4502,Ernest Saves Christmas (1988)
3552,4503,Everybody's All-American (1988)
3553,4506,Frantic (1988)
3554,4508,Gorillas in the Mist (1988)
3555,4509,"Great Outdoors, The (1988)"
3556,4511,High Spirits (1988)
3557,4515,Imagine: John Lennon (1988)
3558,4516,Johnny Be Good (1988)
3559,4518,The Lair of the White Worm (1988)
3560,4519,"Land Before Time, The (1988)"
3561,4520,License to Drive (1988)
3562,4521,Little Nikita (1988)
3563,4522,Masquerade (1988)
3564,4523,Milagro Beanfield War (1988)
3565,4524,Moon Over Parador (1988)
3566,4526,My Stepmother Is an Alien (1988)
3567,4527,"Night in the Life of Jimmy Reardon, A (1988)"
3568,4528,Off Limits (1988)
3569,4529,Bagdad Cafe (Out of Rosenheim) (1987)
3570,4531,Red Heat (1988)
3571,4532,Return of the Living Dead Part II (1988)
3572,4533,"Return of the Living Dead, The (1985)"
3573,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
3574,4535,"Man from Snowy River, The (1982)"
3575,4537,Running on Empty (1988)
3576,4538,Salome's Last Dance (1988)
3577,4539,Salsa (1988)
3578,4541,"Serpent and the Rainbow, The (1988)"
3579,4543,Shoot to Kill (1988)
3580,4544,Short Circuit 2 (1988)
3581,4545,Short Circuit (1986)
3582,4546,"Vanishing, The (Spoorloos) (1988)"
3583,4550,Switching Channels (1988)
3584,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
3585,4553,They Live (1988)
3586,4555,Torch Song Trilogy (1988)
3587,4557,Tucker: The Man and His Dream (1988)
3588,4558,Twins (1988)
3589,4559,Vice Versa (1988)
3590,4560,Watchers (1988)
3591,4561,Waxwork (1988)
3592,4562,Without a Clue (1988)
3593,4563,Young Einstein (1988)
3594,4564,Always (1989)
3595,4565,American Ninja (1985)
3596,4566,American Ninja 2: The Confrontation (1987)
3597,4567,American Ninja 3: Blood Hunt (1989)
3598,4568,Best of the Best (1989)
3599,4569,Best of the Best 2 (1993)
3600,4570,"Big Picture, The (1989)"
3601,4571,Bill & Ted's Excellent Adventure (1989)
3602,4572,Black Rain (1989)
3603,4573,Blaze (1989)
3604,4577,Casualties of War (1989)
3605,4578,Chances Are (1989)
3606,4584,Dream a Little Dream (1989)
3607,4585,"Dream Team, The (1989)"
3608,4587,Earth Girls Are Easy (1988)
3609,4589,Eddie and the Cruisers (1983)
3610,4590,Enemies: A Love Story (1989)
3611,4591,Erik the Viking (1989)
3612,4592,"Experts, The (1989)"
3613,4593,Family Business (1989)
3614,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
3615,4602,Harlem Nights (1989)
3616,4603,Her Alibi (1989)
3617,4605,How to Get Ahead in Advertising (1989)
3618,4606,Immediate Family (1989)
3619,4608,"Innocent Man, An (1989)"
3620,4610,"January Man, The (1989)"
3621,4612,Jesus of Montreal (Jésus de Montréal) (1989)
3622,4614,Kickboxer (1989)
3623,4615,Last Exit to Brooklyn (1989)
3624,4616,Lean on Me (1989)
3625,4617,Let It Ride (1989)
3626,4618,Leviathan (1989)
3627,4619,Little Monsters (1989)
3628,4621,Look Who's Talking (1989)
3629,4622,Loverboy (1989)
3630,4623,Major League (1989)
3631,4624,Meet the Feebles (1989)
3632,4625,Millennium (1989)
3633,4626,Miracle Mile (1989)
3634,4627,Miss Firecracker (1989)
3635,4628,New York Stories (1989)
3636,4629,Next of Kin (1989)
3637,4630,No Holds Barred (1989)
3638,4632,"Package, The (1989)"
3639,4634,Penn & Teller Get Killed (1989)
3640,4636,"Punisher, The (1989)"
3641,4638,Jurassic Park III (2001)
3642,4639,America's Sweethearts (2001)
3643,4640,Brother (2000)
3644,4641,Ghost World (2001)
3645,4642,Hedwig and the Angry Inch (2000)
3646,4643,Planet of the Apes (2001)
3647,4644,Bread and Tulips (Pane e tulipani) (2000)
3648,4645,Cure (1997)
3649,4649,Wet Hot American Summer (2001)
3650,4652,"Return of Swamp Thing, The (1989)"
3651,4654,Road House (1989)
3652,4655,Romero (1989)
3653,4658,Santa Sangre (1989)
3654,4659,Scandal (1989)
3655,4660,Scenes from the Class Struggle in Beverly Hills (1989)
3656,4661,Sea of Love (1989)
3657,4662,"See No Evil, Hear No Evil (1989)"
3658,4663,She's Out of Control (1989)
3659,4664,Shirley Valentine (1989)
3660,4666,Skin Deep (1989)
3661,4667,Slaves of New York (1989)
3662,4670,"Stepfather, The (1987)"
3663,4673,Tango & Cash (1989)
3664,4674,Tap (1989)
3665,4675,Three Fugitives (1989)
3666,4676,Troop Beverly Hills (1989)
3667,4677,Turner & Hooch (1989)
3668,4678,UHF (1989)
3669,4679,Uncle Buck (1989)
3670,4680,Vampire's Kiss (1989)
3671,4681,"War of the Roses, The (1989)"
3672,4682,Warlock (1989)
3673,4684,Worth Winning (1989)
3674,4686,Weekend at Bernie's II (1993)
3675,4687,Billy Liar (1963)
3676,4688,Black Robe (1991)
3677,4690,"Cotton Club, The (1984)"
3678,4691,Def-Con 4 (1985)
3679,4692,"Hotel New Hampshire, The (1984)"
3680,4696,"Zorro, the Gay Blade (1981)"
3681,4697,Basket Case (1982)
3682,4698,Orphans (1997)
3683,4699,Original Sin (2001)
3684,4700,"Princess Diaries, The (2001)"
3685,4701,Rush Hour 2 (2001)
3686,4703,Chocolat (1988)
3687,4704,Hatari! (1962)
3688,4705,"Cage aux Folles, La (1978)"
3689,4706,"Cage aux Folles II, La (1980)"
3690,4709,Paint Your Wagon (1969)
3691,4710,"Shootist, The (1976)"
3692,4711,Theremin: An Electronic Odyssey (1993)
3693,4712,"Wild Child, The (Enfant sauvage, L') (1970)"
3694,4713,Altered States (1980)
3695,4714,Any Which Way You Can (1980)
3696,4716,Bad Timing: A Sensual Obsession (1980)
3697,4717,"Battle Creek Brawl (Big Brawl, The) (1980)"
3698,4718,American Pie 2 (2001)
3699,4719,Osmosis Jones (2001)
3700,4720,"Others, The (2001)"
3701,4721,American Outlaws (2001)
3702,4722,All Over the Guy (2001)
3703,4723,"Deep End, The (2001)"
3704,4724,On the Edge (2001)
3705,4725,Session 9 (2001)
3706,4727,Captain Corelli's Mandolin (2001)
3707,4728,Rat Race (2001)
3708,4731,Innocence (2000)
3709,4732,Bubble Boy (2001)
3710,4733,"Curse of the Jade Scorpion, The (2001)"
3711,4734,Jay and Silent Bob Strike Back (2001)
3712,4735,Ghosts of Mars (2001)
3713,4736,Summer Catch (2001)
3714,4737,"American Rhapsody, An (2001)"
3715,4738,Happy Accidents (2000)
3716,4740,Maybe Baby (2000)
3717,4741,Together (Tillsammans) (2000)
3718,4743,Tortilla Soup (2001)
3719,4744,Jeepers Creepers (2001)
3720,4745,O (2001)
3721,4748,3 Ninjas (1992)
3722,4749,3 Ninjas Kick Back (1994)
3723,4750,3 Ninjas Knuckle Up (1995)
3724,4751,"Hunter, The (1980)"
3725,4752,Maniac (1980)
3726,4753,Vamp (1986)
3727,4754,"Wicker Man, The (1973)"
3728,4755,Wish Upon a Star (1996)
3729,4756,"Musketeer, The (2001)"
3730,4757,Rock Star (2001)
3731,4761,Diamond Men (2001)
3732,4763,"Iron Ladies, The (Satree lek) (2000)"
3733,4765,L.I.E. (2001)
3734,4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)"
3735,4767,Abbott and Costello Meet the Mummy (1955)
3736,4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)"
3737,4769,Into the Arms of Strangers: Stories of the Kindertransport (2000)
3738,4770,"Glass House, The (2001)"
3739,4771,Hardball (2001)
3740,4772,Dinner Rush (2000)
3741,4774,Big Trouble (2002)
3742,4775,Glitter (2001)
3743,4776,Training Day (2001)
3744,4782,Sidewalks of New York (2001)
3745,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
3746,4784,"French Lieutenant's Woman, The (1981)"
3747,4787,Little Man Tate (1991)
3748,4789,Phantom of the Paradise (1974)
3749,4792,13 Ghosts (1960)
3750,4795,Father Goose (1964)
3751,4796,"Grass Is Greener, The (1960)"
3752,4798,Indiscreet (1958)
3753,4799,"It's a Mad, Mad, Mad, Mad World (1963)"
3754,4800,King Solomon's Mines (1937)
3755,4801,"Little Foxes, The (1941)"
3756,4802,Operation Petticoat (1959)
3757,4803,Play Misty for Me (1971)
3758,4804,Pocketful of Miracles (1961)
3759,4806,"Shop on Main Street, The (Obchod na korze) (1965)"
3760,4809,Silkwood (1983)
3761,4810,I Never Promised You a Rose Garden (1977)
3762,4811,Quadrophenia (1979)
3763,4812,SpaceCamp (1986)
3764,4814,Don't Say a Word (2001)
3765,4815,Hearts in Atlantis (2001)
3766,4816,Zoolander (2001)
3767,4818,Extreme Days (2001)
3768,4821,Joy Ride (2001)
3769,4822,Max Keeble's Big Move (2001)
3770,4823,Serendipity (2001)
3771,4826,"Big Red One, The (1980)"
3772,4830,Brubaker (1980)
3773,4831,Can't Stop the Music (1980)
3774,4832,Carny (1980)
3775,4833,"Changeling, The (1980)"
3776,4834,Cheech & Chong's Next Movie (1980)
3777,4835,Coal Miner's Daughter (1980)
3778,4836,"Competition, The (1980)"
3779,4837,Cruising (1980)
3780,4840,"Last Metro, The (Dernier métro, Le) (1980)"
3781,4842,"Dogs of War, The (1980)"
3782,4844,Bandits (2001)
3783,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
3784,4848,Mulholland Drive (2001)
3785,4849,My First Mister (2001)
3786,4851,Things Behind the Sun (2001)
3787,4854,Clambake (1967)
3788,4855,Dirty Harry (1971)
3789,4857,Fiddler on the Roof (1971)
3790,4859,Kansas (1988)
3791,4861,Mission to Mir (1997)
3792,4862,Not Without My Daughter (1991)
3793,4863,Female Trouble (1975)
3794,4865,From Hell (2001)
3795,4866,"Last Castle, The (2001)"
3796,4867,Riding in Cars with Boys (2001)
3797,4873,Waking Life (2001)
3798,4874,K-PAX (2001)
3799,4875,On the Line (2001)
3800,4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)
3801,4878,Donnie Darko (2001)
3802,4880,Life as a House (2001)
3803,4881,"Man Who Wasn't There, The (2001)"
3804,4885,Domestic Disturbance (2001)
3805,4886,"Monsters, Inc. (2001)"
3806,4887,"One, The (2001)"
3807,4888,Tape (2001)
3808,4889,Heist (2001)
3809,4890,Shallow Hal (2001)
3810,4893,When a Stranger Calls (1979)
3811,4895,"Wash, The (2001)"
3812,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
3813,4897,"Fluffer, The (2001)"
3814,4898,Novocaine (2001)
3815,4899,Black Knight (2001)
3816,4901,Spy Game (2001)
3817,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)"
3818,4903,In the Bedroom (2001)
3819,4911,Jabberwocky (1977)
3820,4912,Funny Girl (1968)
3821,4914,Breathless (À bout de souffle) (1960)
3822,4915,"Beastmaster, The (1982)"
3823,4920,"Now, Voyager (1942)"
3824,4921,Little Women (1933)
3825,4923,Guadalcanal Diary (1943)
3826,4925,"Cheap Detective, The (1978)"
3827,4927,"Last Wave, The (1977)"
3828,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
3829,4929,"Toy, The (1982)"
3830,4930,Funeral in Berlin (1966)
3831,4932,Dressed to Kill (1980)
3832,4933,"Earthling, The (1980)"
3833,4936,Fame (1980)
3834,4941,Flash Gordon (1980)
3835,4945,"Enforcer, The (1976)"
3836,4947,"Gauntlet, The (1977)"
3837,4948,I Bury the Living (1958)
3838,4949,Invasion U.S.A. (1985)
3839,4951,Lord of the Flies (1990)
3840,4952,Morons From Outer Space (1985)
3841,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960)
3842,4956,"Stunt Man, The (1980)"
3843,4957,Sudden Impact (1983)
3844,4958,Behind Enemy Lines (2001)
3845,4960,"Independent, The (2000)"
3846,4961,Pornstar: The Legend of Ron Jeremy (2001)
3847,4963,Ocean's Eleven (2001)
3848,4964,Baran (2001)
3849,4965,"Business of Strangers, The (2001)"
3850,4967,No Man's Land (2001)
3851,4968,Piñero (2001)
3852,4969,And Then There Were None (1945)
3853,4970,"Blue Angel, The (Blaue Engel, Der) (1930)"
3854,4971,Moscow on the Hudson (1984)
3855,4972,"Owl and the Pussycat, The (1970)"
3856,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
3857,4974,Not Another Teen Movie (2001)
3858,4975,Vanilla Sky (2001)
3859,4976,Iris (2001)
3860,4977,Kandahar (Safar e Ghandehar) (2001)
3861,4978,Lantana (2001)
3862,4979,"Royal Tenenbaums, The (2001)"
3863,4980,Bill & Ted's Bogus Journey (1991)
3864,4981,Clockwise (1986)
3865,4984,Morgan! (1966)
3866,4987,Spacehunter: Adventures in the Forbidden Zone (1983)
3867,4988,White Water Summer (1987)
3868,4989,How High (2001)
3869,4990,Jimmy Neutron: Boy Genius (2001)
3870,4992,Kate & Leopold (2001)
3871,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
3872,4994,"Majestic, The (2001)"
3873,4995,"Beautiful Mind, A (2001)"
3874,4996,Little Otik (Otesánek) (2000)
3875,4998,"Defiant Ones, The (1958)"
3876,4999,Dodsworth (1936)
3877,5000,Medium Cool (1969)
3878,5001,Sahara (1943)
3879,5002,Fritz the Cat (1972)
3880,5003,"Nine Lives of Fritz the Cat, The (1974)"
3881,5004,"Party, The (1968)"
3882,5008,Witness for the Prosecution (1957)
3883,5009,Ali (2001)
3884,5010,Black Hawk Down (2001)
3885,5012,Yentl (1983)
3886,5013,Gosford Park (2001)
3887,5014,I Am Sam (2001)
3888,5015,Monster's Ball (2001)
3889,5016,"Shipping News, The (2001)"
3890,5017,"Big Heat, The (1953)"
3891,5018,Motorama (1991)
3892,5021,Murder by Death (1976)
3893,5022,"Servant, The (1963)"
3894,5023,"Waterdance, The (1992)"
3895,5025,Orange County (2002)
3896,5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
3897,5027,Another 48 Hrs. (1990)
3898,5028,What Time Is It There? (Ni neibian jidian) (2001)
3899,5033,"Russia House, The (1990)"
